Date,Time,Open,High,Low,Close
2023.01.16,04:00:00,0.92312,0.92427,0.92186,0.92397
2023.01.16,08:00:00,0.92396,0.92882,0.92395,0.92495
2023.01.16,12:00:00,0.92494,0.92776,0.92459,0.92540
2023.01.16,16:00:00,0.92540,0.92779,0.92517,0.92600
2023.01.16,20:00:00,0.92601,0.92697,0.92580,0.92612
2023.01.17,00:00:00,0.92584,0.92659,0.92458,0.92639
2023.01.17,04:00:00,0.92640,0.92760,0.92428,0.92433
2023.01.17,08:00:00,0.92432,0.92606,0.92256,0.92336
2023.01.17,12:00:00,0.92333,0.92391,0.92003,0.92088
2023.01.17,16:00:00,0.92086,0.92323,0.91873,0.92240
2023.01.17,20:00:00,0.92240,0.92291,0.92157,0.92190
2023.01.18,00:00:00,0.92212,0.92295,0.92144,0.92193
2023.01.18,04:00:00,0.92194,0.92451,0.92168,0.92280
2023.01.18,08:00:00,0.92279,0.92347,0.91285,0.91289
2023.01.18,12:00:00,0.91289,0.91493,0.91146,0.91219
2023.01.18,16:00:00,0.91220,0.91723,0.90850,0.91585
2023.01.18,20:00:00,0.91582,0.91699,0.91533,0.91638
2023.01.19,00:00:00,0.91547,0.91749,0.91514,0.91715
2023.01.19,04:00:00,0.91715,0.91760,0.91528,0.91647
2023.01.19,08:00:00,0.91645,0.91711,0.91490,0.91628
2023.01.19,12:00:00,0.91627,0.91893,0.91565,0.91800
2023.01.19,16:00:00,0.91804,0.91849,0.91519,0.91609
2023.01.19,20:00:00,0.91608,0.91696,0.91467,0.91597
2023.01.20,00:00:00,0.91539,0.91639,0.91504,0.91623
2023.01.20,04:00:00,0.91624,0.91752,0.91558,0.91654
2023.01.20,08:00:00,0.91654,0.92162,0.91412,0.92040
2023.01.20,12:00:00,0.92041,0.92335,0.91861,0.92321
2023.01.20,16:00:00,0.92322,0.92347,0.91950,0.92213
2023.01.20,20:00:00,0.92212,0.92253,0.91967,0.92018
2023.01.23,00:00:00,0.91906,0.91998,0.91737,0.91818
2023.01.23,04:00:00,0.91819,0.91833,0.91703,0.91792
2023.01.23,08:00:00,0.91790,0.91925,0.91597,0.91774
2023.01.23,12:00:00,0.91775,0.92293,0.91625,0.92223
2023.01.23,16:00:00,0.92226,0.92410,0.92114,0.92333
2023.01.23,20:00:00,0.92333,0.92345,0.92158,0.92163
2023.01.24,00:00:00,0.92199,0.92224,0.92082,0.92116
2023.01.24,04:00:00,0.92116,0.92206,0.92099,0.92157
2023.01.24,08:00:00,0.92156,0.92248,0.91919,0.92187
2023.01.24,12:00:00,0.92191,0.92685,0.92119,0.92607
2023.01.24,16:00:00,0.92612,0.92794,0.92238,0.92257
2023.01.24,20:00:00,0.92256,0.92356,0.92205,0.92216
2023.01.25,00:00:00,0.92220,0.92301,0.92171,0.92225
2023.01.25,04:00:00,0.92225,0.92329,0.92172,0.92285
2023.01.25,08:00:00,0.92285,0.92451,0.92213,0.92307
2023.01.25,12:00:00,0.92308,0.92400,0.92049,0.92238
2023.01.25,16:00:00,0.92237,0.92301,0.91720,0.91967
2023.01.25,20:00:00,0.91966,0.91966,0.91756,0.91790
2023.01.26,00:00:00,0.91747,0.91809,0.91689,0.91716
2023.01.26,04:00:00,0.91720,0.91785,0.91694,0.91717
2023.01.26,08:00:00,0.91717,0.91975,0.91614,0.91953
2023.01.26,12:00:00,0.91953,0.91987,0.91643,0.91644
2023.01.26,16:00:00,0.91638,0.92252,0.91583,0.92151
2023.01.26,20:00:00,0.92151,0.92157,0.91960,0.92032
2023.01.27,00:00:00,0.91894,0.92056,0.91892,0.92043
2023.01.27,04:00:00,0.92043,0.92228,0.92032,0.92178
2023.01.27,08:00:00,0.92178,0.92285,0.92011,0.92101
2023.01.27,12:00:00,0.92101,0.92312,0.92029,0.92187
2023.01.27,16:00:00,0.92187,0.92399,0.92055,0.92158
2023.01.27,20:00:00,0.92159,0.92217,0.92075,0.92097
2023.01.30,00:00:00,0.92087,0.92200,0.92027,0.92121
2023.01.30,04:00:00,0.92122,0.92185,0.92010,0.92076
2023.01.30,08:00:00,0.92078,0.92310,0.91923,0.91934
2023.01.30,12:00:00,0.91933,0.92261,0.91818,0.92250
2023.01.30,16:00:00,0.92250,0.92390,0.92204,0.92347
2023.01.30,20:00:00,0.92353,0.92563,0.92336,0.92502
2023.01.31,00:00:00,0.92464,0.92565,0.92385,0.92398
2023.01.31,04:00:00,0.92397,0.92578,0.92392,0.92573
2023.01.31,08:00:00,0.92569,0.92881,0.92468,0.92672
2023.01.31,12:00:00,0.92673,0.92878,0.92321,0.92370
2023.01.31,16:00:00,0.92365,0.92406,0.91648,0.91750
2023.01.31,20:00:00,0.91750,0.91778,0.91505,0.91582
2023.02.01,00:00:00,0.91609,0.91675,0.91533,0.91667
2023.02.01,04:00:00,0.91669,0.91724,0.91585,0.91621
2023.02.01,08:00:00,0.91622,0.91702,0.91520,0.91600
2023.02.01,12:00:00,0.91599,0.91647,0.91430,0.91522
2023.02.01,16:00:00,0.91524,0.91733,0.91367,0.91604
2023.02.01,20:00:00,0.91602,0.91833,0.90698,0.90835
2023.02.02,00:00:00,0.90858,0.90911,0.90587,0.90743
2023.02.02,04:00:00,0.90743,0.90750,0.90651,0.90715
2023.02.02,08:00:00,0.90715,0.90999,0.90668,0.90783
2023.02.02,12:00:00,0.90784,0.91068,0.90782,0.91025
2023.02.02,16:00:00,0.91034,0.91356,0.90902,0.91343
2023.02.02,20:00:00,0.91342,0.91393,0.91220,0.91315
2023.02.03,00:00:00,0.91245,0.91463,0.91196,0.91417
2023.02.03,04:00:00,0.91417,0.91468,0.91386,0.91425
2023.02.03,08:00:00,0.91424,0.91679,0.91263,0.91289
2023.02.03,12:00:00,0.91291,0.92336,0.91258,0.92295
2023.02.03,16:00:00,0.92295,0.92693,0.92216,0.92440
2023.02.03,20:00:00,0.92440,0.92643,0.92436,0.92610
2023.02.06,00:00:00,0.92811,0.92814,0.92510,0.92673
2023.02.06,04:00:00,0.92673,0.92688,0.92494,0.92501
2023.02.06,08:00:00,0.92500,0.92679,0.92272,0.92363
2023.02.06,12:00:00,0.92363,0.92724,0.92362,0.92591
2023.02.06,16:00:00,0.92591,0.92907,0.92555,0.92857
2023.02.06,20:00:00,0.92856,0.92889,0.92692,0.92824
2023.02.07,00:00:00,0.92705,0.92822,0.92633,0.92649
2023.02.07,04:00:00,0.92649,0.92733,0.92626,0.92660
2023.02.07,08:00:00,0.92659,0.92896,0.92422,0.92614
2023.02.07,12:00:00,0.92614,0.92737,0.92456,0.92563
2023.02.07,16:00:00,0.92562,0.92728,0.91918,0.91970
2023.02.07,20:00:00,0.91973,0.92495,0.91927,0.92178
2023.02.08,00:00:00,0.92191,0.92222,0.92114,0.92212
2023.02.08,04:00:00,0.92213,0.92234,0.92150,0.92166
2023.02.08,08:00:00,0.92166,0.92225,0.91780,0.91802
2023.02.08,12:00:00,0.91802,0.92123,0.91790,0.91971
2023.02.08,16:00:00,0.91971,0.92171,0.91866,0.92003
2023.02.08,20:00:00,0.92003,0.92117,0.91901,0.92091
2023.02.09,00:00:00,0.92062,0.92188,0.92019,0.92062
2023.02.09,04:00:00,0.92062,0.92068,0.91896,0.91948
2023.02.09,08:00:00,0.91948,0.91992,0.91719,0.91833
2023.02.09,12:00:00,0.91833,0.92016,0.91605,0.91605
2023.02.09,16:00:00,0.91606,0.92111,0.91606,0.92021
2023.02.09,20:00:00,0.92020,0.92283,0.92007,0.92214
2023.02.10,00:00:00,0.92163,0.92318,0.92103,0.92252
2023.02.10,04:00:00,0.92255,0.92374,0.92237,0.92283
2023.02.10,08:00:00,0.92283,0.92439,0.91981,0.92299
2023.02.10,12:00:00,0.92299,0.92438,0.92218,0.92316
2023.02.10,16:00:00,0.92316,0.92506,0.92223,0.92477
2023.02.10,20:00:00,0.92477,0.92529,0.92353,0.92366
2023.02.13,00:00:00,0.92356,0.92595,0.92309,0.92519
2023.02.13,04:00:00,0.92518,0.92586,0.92497,0.92539
2023.02.13,08:00:00,0.92539,0.92550,0.92183,0.92326
2023.02.13,12:00:00,0.92326,0.92343,0.92071,0.92298
2023.02.13,16:00:00,0.92298,0.92343,0.91992,0.92025
2023.02.13,20:00:00,0.92024,0.92061,0.91912,0.91923
2023.02.14,00:00:00,0.91982,0.92020,0.91790,0.91839
2023.02.14,04:00:00,0.91839,0.91884,0.91775,0.91787
2023.02.14,08:00:00,0.91788,0.91862,0.91580,0.91636
2023.02.14,12:00:00,0.91636,0.92043,0.91367,0.91780
2023.02.14,16:00:00,0.91775,0.92341,0.91665,0.92191
2023.02.14,20:00:00,0.92191,0.92232,0.92022,0.92168
2023.02.15,00:00:00,0.92056,0.92206,0.92056,0.92194
2023.02.15,04:00:00,0.92196,0.92394,0.92189,0.92375
2023.02.15,08:00:00,0.92375,0.92481,0.92225,0.92236
2023.02.15,12:00:00,0.92236,0.92628,0.92157,0.92438
2023.02.15,16:00:00,0.92438,0.92628,0.92348,0.92538
2023.02.15,20:00:00,0.92538,0.92591,0.92358,0.92370
2023.02.16,00:00:00,0.92406,0.92407,0.92209,0.92231
2023.02.16,04:00:00,0.92231,0.92279,0.92174,0.92233
2023.02.16,08:00:00,0.92233,0.92337,0.92168,0.92247
2023.02.16,12:00:00,0.92247,0.92621,0.92141,0.92472
2023.02.16,16:00:00,0.92472,0.92719,0.92385,0.92420
2023.02.16,20:00:00,0.92420,0.92609,0.92367,0.92577
2023.02.17,00:00:00,0.92514,0.92840,0.92492,0.92826
2023.02.17,04:00:00,0.92826,0.92939,0.92789,0.92916
2023.02.17,08:00:00,0.92916,0.93231,0.92894,0.93231
2023.02.17,12:00:00,0.93231,0.93320,0.92909,0.93006
2023.02.17,16:00:00,0.93004,0.93116,0.92536,0.92656
2023.02.17,20:00:00,0.92655,0.92678,0.92396,0.92413
2023.02.20,00:00:00,0.92552,0.92600,0.92401,0.92571
2023.02.20,04:00:00,0.92571,0.92574,0.92407,0.92434
2023.02.20,08:00:00,0.92434,0.92468,0.92202,0.92376
2023.02.20,12:00:00,0.92374,0.92447,0.92222,0.92404
2023.02.20,16:00:00,0.92404,0.92411,0.92246,0.92316
2023.02.20,20:00:00,0.92316,0.92340,0.92289,0.92330
2023.02.21,00:00:00,0.92294,0.92442,0.92276,0.92354
2023.02.21,04:00:00,0.92354,0.92440,0.92348,0.92370
2023.02.21,08:00:00,0.92370,0.92718,0.92322,0.92438
2023.02.21,12:00:00,0.92435,0.92576,0.92374,0.92531
2023.02.21,16:00:00,0.92531,0.92819,0.92476,0.92645
2023.02.21,20:00:00,0.92645,0.92825,0.92622,0.92771
2023.02.22,00:00:00,0.92678,0.92774,0.92634,0.92681
2023.02.22,04:00:00,0.92681,0.92708,0.92618,0.92640
2023.02.22,08:00:00,0.92640,0.92871,0.92528,0.92755
2023.02.22,12:00:00,0.92754,0.92872,0.92637,0.92727
2023.02.22,16:00:00,0.92727,0.93046,0.92597,0.92943
2023.02.22,20:00:00,0.92943,0.93185,0.92881,0.93122
2023.02.23,00:00:00,0.93089,0.93142,0.92981,0.92990
2023.02.23,04:00:00,0.92990,0.93023,0.92908,0.92959
2023.02.23,08:00:00,0.92959,0.93344,0.92899,0.93312
2023.02.23,12:00:00,0.93312,0.93434,0.93145,0.93341
2023.02.23,16:00:00,0.93340,0.93484,0.93194,0.93426
2023.02.23,20:00:00,0.93426,0.93461,0.93288,0.93395
2023.02.24,00:00:00,0.93349,0.93421,0.93257,0.93389
2023.02.24,04:00:00,0.93392,0.93421,0.93301,0.93402
2023.02.24,08:00:00,0.93402,0.93647,0.93376,0.93462
2023.02.24,12:00:00,0.93462,0.93804,0.93410,0.93707
2023.02.24,16:00:00,0.93707,0.94062,0.93702,0.94009
2023.02.24,20:00:00,0.94008,0.94122,0.93948,0.94097
2023.02.27,00:00:00,0.93998,0.94083,0.93994,0.94013
2023.02.27,04:00:00,0.94015,0.94182,0.94004,0.94159
2023.02.27,08:00:00,0.94159,0.94290,0.94063,0.94116
2023.02.27,12:00:00,0.94117,0.94156,0.93695,0.93729
2023.02.27,16:00:00,0.93728,0.93846,0.93441,0.93664
2023.02.27,20:00:00,0.93664,0.93698,0.93526,0.93571
2023.02.28,00:00:00,0.93545,0.93664,0.93497,0.93663
2023.02.28,04:00:00,0.93661,0.93722,0.93576,0.93686
2023.02.28,08:00:00,0.93690,0.93887,0.93608,0.93782
2023.02.28,12:00:00,0.93781,0.93890,0.93549,0.93561
2023.02.28,16:00:00,0.93561,0.93833,0.93413,0.93728
2023.02.28,20:00:00,0.93729,0.94230,0.93722,0.94208
2023.03.01,00:00:00,0.94147,0.94283,0.94120,0.94123
2023.03.01,04:00:00,0.94123,0.94152,0.94012,0.94070
2023.03.01,08:00:00,0.94070,0.94074,0.93689,0.93744
2023.03.01,12:00:00,0.93744,0.93876,0.93502,0.93783
2023.03.01,16:00:00,0.93784,0.94113,0.93729,0.93990
2023.03.01,20:00:00,0.93990,0.94137,0.93949,0.93964
2023.03.02,00:00:00,0.93918,0.94172,0.93897,0.94136
2023.03.02,04:00:00,0.94136,0.94303,0.94117,0.94276
2023.03.02,08:00:00,0.94276,0.94395,0.94118,0.94140
2023.03.02,12:00:00,0.94142,0.94339,0.93957,0.94296
2023.03.02,16:00:00,0.94296,0.94401,0.94081,0.94351
2023.03.02,20:00:00,0.94351,0.94379,0.94103,0.94224
2023.03.03,00:00:00,0.94104,0.94210,0.94079,0.94123
2023.03.03,04:00:00,0.94123,0.94155,0.94045,0.94078
2023.03.03,08:00:00,0.94078,0.94081,0.93683,0.93781
2023.03.03,12:00:00,0.93781,0.93984,0.93704,0.93775
2023.03.03,16:00:00,0.93775,0.94077,0.93699,0.93767
2023.03.03,20:00:00,0.93767,0.93829,0.93589,0.93617
2023.03.06,00:00:00,0.93612,0.93727,0.93599,0.93634
2023.03.06,04:00:00,0.93634,0.93694,0.93533,0.93572
2023.03.06,08:00:00,0.93570,0.93656,0.93127,0.93419
2023.03.06,12:00:00,0.93419,0.93596,0.93318,0.93438
2023.03.06,16:00:00,0.93439,0.93491,0.93053,0.93154
2023.03.06,20:00:00,0.93154,0.93269,0.93079,0.93090
2023.03.07,00:00:00,0.93060,0.93148,0.93045,0.93073
2023.03.07,04:00:00,0.93073,0.93081,0.92952,0.92997
2023.03.07,08:00:00,0.92997,0.93281,0.92857,0.93269
2023.03.07,12:00:00,0.93269,0.93463,0.93204,0.93443
2023.03.07,16:00:00,0.93444,0.94169,0.93418,0.94111
2023.03.07,20:00:00,0.94110,0.94243,0.93979,0.94198
2023.03.08,00:00:00,0.94121,0.94260,0.94103,0.94240
2023.03.08,04:00:00,0.94240,0.94383,0.94227,0.94328
2023.03.08,08:00:00,0.94328,0.94340,0.94155,0.94261
2023.03.08,12:00:00,0.94263,0.94342,0.94131,0.94199
2023.03.08,16:00:00,0.94199,0.94361,0.93887,0.94129
2023.03.08,20:00:00,0.94129,0.94213,0.94080,0.94132
2023.03.09,00:00:00,0.94096,0.94159,0.94024,0.94138
2023.03.09,04:00:00,0.94138,0.94147,0.93978,0.94006
2023.03.09,08:00:00,0.94008,0.94038,0.93713,0.93715
2023.03.09,12:00:00,0.93715,0.93935,0.93669,0.93727
2023.03.09,16:00:00,0.93728,0.93846,0.93541,0.93633
2023.03.09,20:00:00,0.93635,0.93684,0.93232,0.93232
2023.03.10,00:00:00,0.93344,0.93366,0.93148,0.93189
2023.03.10,04:00:00,0.93189,0.93260,0.92810,0.93046
2023.03.10,08:00:00,0.93046,0.93164,0.92868,0.93027
2023.03.10,12:00:00,0.93032,0.93053,0.92299,0.92534
2023.03.10,16:00:00,0.92533,0.92619,0.91744,0.91874
2023.03.10,20:00:00,0.91874,0.92201,0.91842,0.92125
2023.03.13,00:00:00,0.91519,0.92027,0.91506,0.91993
2023.03.13,04:00:00,0.91994,0.92003,0.91524,0.91733
2023.03.13,08:00:00,0.91735,0.91766,0.90978,0.91356
2023.03.13,12:00:00,0.91356,0.91577,0.90929,0.91013
2023.03.13,16:00:00,0.91015,0.91274,0.90712,0.91096
2023.03.13,20:00:00,0.91094,0.91243,0.91013,0.91176
2023.03.14,00:00:00,0.91152,0.91347,0.91083,0.91305
2023.03.14,04:00:00,0.91306,0.91454,0.91277,0.91324
2023.03.14,08:00:00,0.91323,0.91441,0.91055,0.91162
2023.03.14,12:00:00,0.91163,0.91644,0.90952,0.91558
2023.03.14,16:00:00,0.91558,0.91645,0.91263,0.91373
2023.03.14,20:00:00,0.91373,0.91427,0.91217,0.91378
2023.03.15,00:00:00,0.91373,0.91490,0.91326,0.91386
2023.03.15,04:00:00,0.91387,0.91449,0.91228,0.91437
2023.03.15,08:00:00,0.91437,0.91857,0.91401,0.91844
2023.03.15,12:00:00,0.91843,0.92572,0.91761,0.92287
2023.03.15,16:00:00,0.92287,0.93181,0.92040,0.93065
2023.03.15,20:00:00,0.93065,0.93377,0.92765,0.93299
2023.03.16,00:00:00,0.93270,0.93393,0.92978,0.93074
2023.03.16,04:00:00,0.93075,0.93198,0.92929,0.92995
2023.03.16,08:00:00,0.92995,0.93018,0.92295,0.92724
2023.03.16,12:00:00,0.92723,0.93033,0.92568,0.92787
2023.03.16,16:00:00,0.92783,0.93225,0.92709,0.93171
2023.03.16,20:00:00,0.93170,0.93182,0.92846,0.92938
2023.03.17,00:00:00,0.92937,0.92989,0.92774,0.92798
2023.03.17,04:00:00,0.92798,0.92798,0.92575,0.92603
2023.03.17,08:00:00,0.92601,0.92714,0.92399,0.92611
2023.03.17,12:00:00,0.92611,0.92864,0.92604,0.92777
2023.03.17,16:00:00,0.92715,0.92935,0.92633,0.92784
2023.03.17,20:00:00,0.92788,0.92815,0.92493,0.92608
2023.03.20,00:00:00,0.92608,0.92780,0.92538,0.92684
2023.03.20,04:00:00,0.92684,0.92684,0.92526,0.92544
2023.03.20,08:00:00,0.92543,0.93122,0.92450,0.92923
2023.03.20,12:00:00,0.92923,0.92963,0.92422,0.92486
2023.03.20,16:00:00,0.92487,0.92840,0.92400,0.92839
2023.03.20,20:00:00,0.92839,0.92947,0.92723,0.92880
2023.03.21,00:00:00,0.92866,0.92933,0.92821,0.92900
2023.03.21,04:00:00,0.92901,0.93004,0.92848,0.92973
2023.03.21,08:00:00,0.92972,0.93168,0.92638,0.92674
2023.03.21,12:00:00,0.92673,0.92714,0.92328,0.92368
2023.03.21,16:00:00,0.92367,0.92494,0.92092,0.92272
2023.03.21,20:00:00,0.92272,0.92314,0.92203,0.92245
2023.03.22,00:00:00,0.92217,0.92259,0.92118,0.92239
2023.03.22,04:00:00,0.92239,0.92302,0.92215,0.92250
2023.03.22,08:00:00,0.92251,0.92453,0.92060,0.92183
2023.03.22,12:00:00,0.92184,0.92454,0.92141,0.92416
2023.03.22,16:00:00,0.92417,0.92456,0.92181,0.92403
2023.03.22,20:00:00,0.92403,0.92403,0.91469,0.91735
2023.03.23,00:00:00,0.91735,0.91748,0.91581,0.91692
2023.03.23,04:00:00,0.91693,0.91730,0.91453,0.91565
2023.03.23,08:00:00,0.91563,0.91808,0.91191,0.91559
2023.03.23,12:00:00,0.91557,0.91695,0.91487,0.91528
2023.03.23,16:00:00,0.91532,0.91582,0.91269,0.91472
2023.03.23,20:00:00,0.91473,0.91693,0.91431,0.91691
2023.03.24,00:00:00,0.91662,0.91747,0.91603,0.91727
2023.03.24,04:00:00,0.91728,0.91793,0.91552,0.91584
2023.03.24,08:00:00,0.91584,0.91932,0.91568,0.91827
2023.03.24,12:00:00,0.91826,0.92170,0.91736,0.91879
2023.03.24,16:00:00,0.91881,0.92016,0.91750,0.91914
2023.03.24,20:00:00,0.91913,0.92031,0.91908,0.91978
2023.03.27,00:00:00,0.91736,0.91997,0.91736,0.91992
2023.03.27,04:00:00,0.91994,0.91995,0.91797,0.91864
2023.03.27,08:00:00,0.91865,0.91975,0.91570,0.91615
2023.03.27,12:00:00,0.91616,0.91778,0.91564,0.91754
2023.03.27,16:00:00,0.91753,0.91762,0.91555,0.91616
2023.03.27,20:00:00,0.91617,0.91689,0.91536,0.91564
2023.03.28,00:00:00,0.91553,0.91589,0.91419,0.91456
2023.03.28,04:00:00,0.91456,0.91490,0.91367,0.91420
2023.03.28,08:00:00,0.91419,0.91808,0.91403,0.91718
2023.03.28,12:00:00,0.91720,0.91881,0.91670,0.91812
2023.03.28,16:00:00,0.91813,0.92227,0.91808,0.91935
2023.03.28,20:00:00,0.91935,0.92008,0.91863,0.91965
2023.03.29,00:00:00,0.91919,0.92090,0.91919,0.91968
2023.03.29,04:00:00,0.91969,0.92095,0.91961,0.92064
2023.03.29,08:00:00,0.92064,0.92231,0.91935,0.91990
2023.03.29,12:00:00,0.91991,0.92041,0.91648,0.91914
2023.03.29,16:00:00,0.91912,0.92126,0.91837,0.92056
2023.03.29,20:00:00,0.92054,0.92063,0.91830,0.91836
2023.03.30,00:00:00,0.91942,0.91954,0.91808,0.91928
2023.03.30,04:00:00,0.91928,0.92002,0.91870,0.91891
2023.03.30,08:00:00,0.91889,0.91900,0.91577,0.91614
2023.03.30,12:00:00,0.91612,0.91661,0.91282,0.91309
2023.03.30,16:00:00,0.91308,0.91457,0.91257,0.91389
2023.03.30,20:00:00,0.91387,0.91454,0.91349,0.91352
2023.03.31,00:00:00,0.91332,0.91418,0.91281,0.91339
2023.03.31,04:00:00,0.91339,0.91412,0.91241,0.91389
2023.03.31,08:00:00,0.91389,0.91645,0.91339,0.91612
2023.03.31,12:00:00,0.91612,0.91775,0.91435,0.91456
2023.03.31,16:00:00,0.91455,0.91510,0.91157,0.91379
2023.03.31,20:00:00,0.91378,0.91548,0.91361,0.91514
2023.04.03,00:00:00,0.91376,0.91827,0.91352,0.91682
2023.04.03,04:00:00,0.91680,0.91857,0.91631,0.91850
2023.04.03,08:00:00,0.91850,0.91961,0.91703,0.91761
2023.04.03,12:00:00,0.91761,0.91765,0.91433,0.91554
2023.04.03,16:00:00,0.91554,0.91565,0.91151,0.91335
2023.04.03,20:00:00,0.91336,0.91402,0.91226,0.91266
2023.04.04,00:00:00,0.91274,0.91311,0.91228,0.91291
2023.04.04,04:00:00,0.91292,0.91396,0.91284,0.91321
2023.04.04,08:00:00,0.91320,0.91427,0.91003,0.91177
2023.04.04,12:00:00,0.91177,0.91406,0.91071,0.91344
2023.04.04,16:00:00,0.91344,0.91344,0.90546,0.90628
2023.04.04,20:00:00,0.90631,0.90646,0.90560,0.90605
2023.04.05,00:00:00,0.90546,0.90597,0.90532,0.90571
2023.04.05,04:00:00,0.90569,0.90601,0.90534,0.90586
2023.04.05,08:00:00,0.90586,0.90603,0.90407,0.90464
2023.04.05,12:00:00,0.90464,0.90583,0.90303,0.90351
2023.04.05,16:00:00,0.90348,0.90760,0.90065,0.90727
2023.04.05,20:00:00,0.90727,0.90757,0.90574,0.90658
2023.04.06,00:00:00,0.90654,0.90698,0.90566,0.90687
2023.04.06,04:00:00,0.90687,0.90748,0.90673,0.90716
2023.04.06,08:00:00,0.90717,0.90746,0.90363,0.90445
2023.04.06,12:00:00,0.90444,0.90635,0.90420,0.90612
2023.04.06,16:00:00,0.90613,0.90670,0.90358,0.90400
2023.04.06,20:00:00,0.90400,0.90497,0.90374,0.90453
2023.04.07,00:00:00,0.90458,0.90488,0.90422,0.90463
2023.04.07,04:00:00,0.90464,0.90471,0.90414,0.90470
2023.04.07,08:00:00,0.90470,0.90493,0.90340,0.90397
2023.04.07,12:00:00,0.90397,0.90817,0.90358,0.90630
2023.04.07,16:00:00,0.90630,0.90682,0.90340,0.90522
2023.04.07,20:00:00,0.90520,0.90553,0.90402,0.90510
2023.04.10,00:00:00,0.90484,0.90575,0.90349,0.90574
2023.04.10,04:00:00,0.90573,0.90635,0.90535,0.90624
2023.04.10,08:00:00,0.90624,0.90673,0.90506,0.90552
2023.04.10,12:00:00,0.90551,0.91032,0.90540,0.91019
