Date,Time,Open,High,Low,Close
2023.02.22,16:00:00,1.06462,1.06604,1.06172,1.06281
2023.02.22,20:00:00,1.06282,1.06360,1.05991,1.06045
2023.02.23,00:00:00,1.06038,1.06216,1.06005,1.06197
2023.02.23,04:00:00,1.06197,1.06247,1.06145,1.06224
2023.02.23,08:00:00,1.06224,1.06277,1.05873,1.05909
2023.02.23,12:00:00,1.05907,1.06210,1.05859,1.06076
2023.02.23,16:00:00,1.06078,1.06164,1.05770,1.05853
2023.02.23,20:00:00,1.05853,1.06032,1.05809,1.05971
2023.02.24,00:00:00,1.05928,1.06143,1.05900,1.06013
2023.02.24,04:00:00,1.06012,1.06063,1.05947,1.05974
2023.02.24,08:00:00,1.05976,1.06022,1.05799,1.05857
2023.02.24,12:00:00,1.05856,1.05961,1.05438,1.05538
2023.02.24,16:00:00,1.05538,1.05606,1.05361,1.05471
2023.02.24,20:00:00,1.05471,1.05556,1.05438,1.05446
2023.02.27,00:00:00,1.05475,1.05593,1.05441,1.05592
2023.02.27,04:00:00,1.05589,1.05599,1.05388,1.05394
2023.02.27,08:00:00,1.05394,1.05613,1.05329,1.05511
2023.02.27,12:00:00,1.05511,1.05833,1.05487,1.05828
2023.02.27,16:00:00,1.05830,1.06198,1.05760,1.06012
2023.02.27,20:00:00,1.06012,1.06128,1.05987,1.06096
2023.02.28,00:00:00,1.06037,1.06148,1.05861,1.05865
2023.02.28,04:00:00,1.05867,1.05987,1.05820,1.05847
2023.02.28,08:00:00,1.05846,1.06253,1.05820,1.06059
2023.02.28,12:00:00,1.06059,1.06318,1.06056,1.06312
2023.02.28,16:00:00,1.06312,1.06453,1.05952,1.06055
2023.02.28,20:00:00,1.06053,1.06067,1.05739,1.05741
2023.03.01,00:00:00,1.05756,1.05851,1.05654,1.05843
2023.03.01,04:00:00,1.05844,1.05955,1.05814,1.05909
2023.03.01,08:00:00,1.05910,1.06575,1.05893,1.06423
2023.03.01,12:00:00,1.06422,1.06915,1.06399,1.06714
2023.03.01,16:00:00,1.06714,1.06797,1.06433,1.06652
2023.03.01,20:00:00,1.06653,1.06713,1.06464,1.06694
2023.03.02,00:00:00,1.06651,1.06728,1.06466,1.06514
2023.03.02,04:00:00,1.06514,1.06568,1.06372,1.06413
2023.03.02,08:00:00,1.06412,1.06447,1.06191,1.06239
2023.03.02,12:00:00,1.06240,1.06313,1.05818,1.05860
2023.03.02,16:00:00,1.05858,1.06146,1.05765,1.05797
2023.03.02,20:00:00,1.05798,1.06064,1.05764,1.05972
2023.03.03,00:00:00,1.05958,1.06144,1.05936,1.06084
2023.03.03,04:00:00,1.06085,1.06149,1.06019,1.06090
2023.03.03,08:00:00,1.06091,1.06291,1.06073,1.06100
2023.03.03,12:00:00,1.06098,1.06296,1.06004,1.06224
2023.03.03,16:00:00,1.06224,1.06295,1.05883,1.06248
2023.03.03,20:00:00,1.06248,1.06386,1.06200,1.06328
2023.03.06,00:00:00,1.06249,1.06381,1.06217,1.06364
2023.03.06,04:00:00,1.06364,1.06501,1.06281,1.06484
2023.03.06,08:00:00,1.06485,1.06573,1.06280,1.06291
2023.03.06,12:00:00,1.06292,1.06582,1.06221,1.06546
2023.03.06,16:00:00,1.06546,1.06944,1.06502,1.06851
2023.03.06,20:00:00,1.06850,1.06859,1.06684,1.06830
2023.03.07,00:00:00,1.06802,1.06888,1.06744,1.06865
2023.03.07,04:00:00,1.06864,1.06932,1.06813,1.06853
2023.03.07,08:00:00,1.06852,1.06944,1.06556,1.06568
2023.03.07,12:00:00,1.06568,1.06719,1.06501,1.06563
2023.03.07,16:00:00,1.06561,1.06611,1.05659,1.05672
2023.03.07,20:00:00,1.05673,1.05738,1.05459,1.05495
2023.03.08,00:00:00,1.05471,1.05530,1.05421,1.05447
2023.03.08,04:00:00,1.05448,1.05470,1.05243,1.05310
2023.03.08,08:00:00,1.05310,1.05486,1.05304,1.05355
2023.03.08,12:00:00,1.05355,1.05492,1.05340,1.05411
2023.03.08,16:00:00,1.05411,1.05739,1.05291,1.05451
2023.03.08,20:00:00,1.05451,1.05506,1.05395,1.05442
2023.03.09,00:00:00,1.05445,1.05534,1.05370,1.05405
2023.03.09,04:00:00,1.05406,1.05554,1.05394,1.05523
2023.03.09,08:00:00,1.05523,1.05697,1.05481,1.05584
2023.03.09,12:00:00,1.05585,1.05813,1.05525,1.05742
2023.03.09,16:00:00,1.05741,1.05864,1.05636,1.05771
2023.03.09,20:00:00,1.05771,1.05912,1.05724,1.05814
2023.03.10,00:00:00,1.05813,1.05993,1.05781,1.05946
2023.03.10,04:00:00,1.05946,1.05985,1.05791,1.05866
2023.03.10,08:00:00,1.05865,1.06067,1.05739,1.05812
2023.03.10,12:00:00,1.05813,1.06441,1.05777,1.06216
2023.03.10,16:00:00,1.06217,1.07007,1.06120,1.06684
2023.03.10,20:00:00,1.06684,1.06727,1.06360,1.06381
2023.03.13,00:00:00,1.06993,1.07022,1.06639,1.06686
2023.03.13,04:00:00,1.06684,1.07369,1.06680,1.07203
2023.03.13,08:00:00,1.07202,1.07371,1.06625,1.06703
2023.03.13,12:00:00,1.06705,1.07211,1.06503,1.06993
2023.03.13,16:00:00,1.06990,1.07485,1.06967,1.07383
2023.03.13,20:00:00,1.07386,1.07427,1.07209,1.07286
2023.03.14,00:00:00,1.07274,1.07304,1.07052,1.07085
2023.03.14,04:00:00,1.07085,1.07129,1.06970,1.07075
2023.03.14,08:00:00,1.07075,1.07156,1.06789,1.07113
2023.03.14,12:00:00,1.07111,1.07488,1.06980,1.07080
2023.03.14,16:00:00,1.07081,1.07429,1.07051,1.07329
2023.03.14,20:00:00,1.07329,1.07495,1.07304,1.07310
2023.03.15,00:00:00,1.07310,1.07394,1.07250,1.07381
2023.03.15,04:00:00,1.07383,1.07599,1.07359,1.07381
2023.03.15,08:00:00,1.07382,1.07443,1.06656,1.06780
2023.03.15,12:00:00,1.06780,1.06843,1.05223,1.05451
2023.03.15,16:00:00,1.05451,1.05648,1.05159,1.05568
2023.03.15,20:00:00,1.05568,1.05924,1.05472,1.05766
2023.03.16,00:00:00,1.05757,1.05991,1.05731,1.05938
2023.03.16,04:00:00,1.05938,1.06154,1.05874,1.06071
2023.03.16,08:00:00,1.06072,1.06356,1.05927,1.06173
2023.03.16,12:00:00,1.06172,1.06212,1.05507,1.06065
2023.03.16,16:00:00,1.06072,1.06267,1.05728,1.05921
2023.03.16,20:00:00,1.05921,1.06204,1.05916,1.06115
2023.03.17,00:00:00,1.06111,1.06319,1.06081,1.06260
2023.03.17,04:00:00,1.06260,1.06506,1.06257,1.06486
2023.03.17,08:00:00,1.06486,1.06700,1.06402,1.06469
2023.03.17,12:00:00,1.06467,1.06469,1.06121,1.06256
2023.03.17,16:00:00,1.06256,1.06758,1.06248,1.06728
2023.03.17,20:00:00,1.06728,1.06853,1.06586,1.06652
2023.03.20,00:00:00,1.06774,1.06899,1.06653,1.06748
2023.03.20,04:00:00,1.06750,1.06845,1.06644,1.06793
2023.03.20,08:00:00,1.06793,1.06810,1.06312,1.06744
2023.03.20,12:00:00,1.06744,1.07308,1.06708,1.07237
2023.03.20,16:00:00,1.07237,1.07295,1.07068,1.07160
2023.03.20,20:00:00,1.07160,1.07257,1.07141,1.07204
2023.03.21,00:00:00,1.07203,1.07259,1.07151,1.07169
2023.03.21,04:00:00,1.07169,1.07224,1.07097,1.07156
2023.03.21,08:00:00,1.07157,1.07495,1.07040,1.07462
2023.03.21,12:00:00,1.07464,1.07885,1.07401,1.07769
2023.03.21,16:00:00,1.07769,1.07829,1.07607,1.07642
2023.03.21,20:00:00,1.07644,1.07742,1.07563,1.07685
2023.03.22,00:00:00,1.07685,1.07769,1.07659,1.07726
2023.03.22,04:00:00,1.07727,1.07753,1.07653,1.07725
2023.03.22,08:00:00,1.07724,1.07930,1.07591,1.07866
2023.03.22,12:00:00,1.07866,1.08002,1.07759,1.07814
2023.03.22,16:00:00,1.07815,1.08004,1.07757,1.07935
2023.03.22,20:00:00,1.07939,1.09124,1.07931,1.08587
2023.03.23,00:00:00,1.08586,1.08883,1.08569,1.08863
2023.03.23,04:00:00,1.08863,1.09113,1.08822,1.09046
2023.03.23,08:00:00,1.09046,1.09298,1.08806,1.08857
2023.03.23,12:00:00,1.08857,1.08938,1.08668,1.08870
2023.03.23,16:00:00,1.08872,1.09078,1.08641,1.08687
2023.03.23,20:00:00,1.08687,1.08767,1.08241,1.08332
2023.03.24,00:00:00,1.08317,1.08384,1.08205,1.08250
2023.03.24,04:00:00,1.08250,1.08371,1.08173,1.08335
2023.03.24,08:00:00,1.08335,1.08353,1.07214,1.07257
2023.03.24,12:00:00,1.07257,1.07657,1.07124,1.07569
2023.03.24,16:00:00,1.07572,1.07676,1.07415,1.07616
2023.03.24,20:00:00,1.07615,1.07664,1.07540,1.07601
2023.03.27,00:00:00,1.07707,1.07798,1.07609,1.07610
2023.03.27,04:00:00,1.07610,1.07749,1.07576,1.07678
2023.03.27,08:00:00,1.07678,1.07821,1.07450,1.07666
2023.03.27,12:00:00,1.07665,1.07808,1.07565,1.07730
2023.03.27,16:00:00,1.07731,1.07948,1.07701,1.07910
2023.03.27,20:00:00,1.07910,1.08001,1.07861,1.07979
2023.03.28,00:00:00,1.07956,1.08179,1.07944,1.08157
2023.03.28,04:00:00,1.08157,1.08194,1.08099,1.08122
2023.03.28,08:00:00,1.08121,1.08341,1.08062,1.08122
2023.03.28,12:00:00,1.08122,1.08469,1.08101,1.08394
2023.03.28,16:00:00,1.08394,1.08460,1.08164,1.08420
2023.03.28,20:00:00,1.08422,1.08485,1.08356,1.08444
2023.03.29,00:00:00,1.08418,1.08476,1.08363,1.08471
2023.03.29,04:00:00,1.08472,1.08495,1.08337,1.08375
2023.03.29,08:00:00,1.08382,1.08408,1.08177,1.08328
2023.03.29,12:00:00,1.08328,1.08716,1.08322,1.08536
2023.03.29,16:00:00,1.08536,1.08584,1.08235,1.08277
2023.03.29,20:00:00,1.08277,1.08482,1.08258,1.08444
2023.03.30,00:00:00,1.08389,1.08483,1.08355,1.08376
2023.03.30,04:00:00,1.08376,1.08413,1.08264,1.08390
2023.03.30,08:00:00,1.08393,1.08794,1.08236,1.08731
2023.03.30,12:00:00,1.08740,1.09110,1.08590,1.09102
2023.03.30,16:00:00,1.09102,1.09262,1.08946,1.09049
2023.03.30,20:00:00,1.09049,1.09078,1.08921,1.09050
2023.03.31,00:00:00,1.09040,1.09171,1.09016,1.09157
2023.03.31,04:00:00,1.09156,1.09257,1.09012,1.09033
2023.03.31,08:00:00,1.09033,1.09107,1.08730,1.08895
2023.03.31,12:00:00,1.08893,1.08960,1.08641,1.08871
2023.03.31,16:00:00,1.08872,1.09017,1.08575,1.08693
2023.03.31,20:00:00,1.08693,1.08711,1.08363,1.08429
2023.04.03,00:00:00,1.08431,1.08431,1.07987,1.08138
2023.04.03,04:00:00,1.08139,1.08169,1.07882,1.07930
2023.04.03,08:00:00,1.07930,1.08497,1.07891,1.08429
2023.04.03,12:00:00,1.08427,1.08778,1.08427,1.08650
2023.04.03,16:00:00,1.08650,1.09166,1.08644,1.08886
2023.04.03,20:00:00,1.08886,1.09082,1.08800,1.09031
2023.04.04,00:00:00,1.09008,1.09099,1.08990,1.09010
2023.04.04,04:00:00,1.09010,1.09015,1.08878,1.08944
2023.04.04,08:00:00,1.08944,1.09383,1.08829,1.09170
2023.04.04,12:00:00,1.09171,1.09360,1.08868,1.08912
2023.04.04,16:00:00,1.08911,1.09732,1.08884,1.09462
2023.04.04,20:00:00,1.09462,1.09581,1.09436,1.09560
2023.04.05,00:00:00,1.09526,1.09696,1.09517,1.09606
2023.04.05,04:00:00,1.09605,1.09643,1.09536,1.09549
2023.04.05,08:00:00,1.09549,1.09682,1.09408,1.09512
2023.04.05,12:00:00,1.09513,1.09630,1.09349,1.09578
2023.04.05,16:00:00,1.09577,1.09667,1.08962,1.08967
2023.04.05,20:00:00,1.08968,1.09097,1.08911,1.09056
2023.04.06,00:00:00,1.08989,1.09102,1.08930,1.08939
2023.04.06,04:00:00,1.08939,1.08959,1.08846,1.08927
2023.04.06,08:00:00,1.08927,1.09172,1.08896,1.08994
2023.04.06,12:00:00,1.08993,1.09190,1.08896,1.08921
2023.04.06,16:00:00,1.08921,1.09376,1.08859,1.09342
2023.04.06,20:00:00,1.09342,1.09361,1.09163,1.09192
2023.04.07,00:00:00,1.09187,1.09240,1.09141,1.09155
2023.04.07,04:00:00,1.09155,1.09216,1.09146,1.09147
2023.04.07,08:00:00,1.09148,1.09196,1.09114,1.09155
2023.04.07,12:00:00,1.09155,1.09217,1.08757,1.09035
2023.04.07,16:00:00,1.09034,1.09155,1.08933,1.09099
2023.04.07,20:00:00,1.09093,1.09103,1.08973,1.08984
2023.04.10,00:00:00,1.09004,1.09147,1.08964,1.09034
2023.04.10,04:00:00,1.09035,1.09068,1.08946,1.08963
2023.04.10,08:00:00,1.08963,1.09172,1.08909,1.09119
2023.04.10,12:00:00,1.09119,1.09166,1.08470,1.08489
2023.04.10,16:00:00,1.08488,1.08573,1.08312,1.08476
2023.04.10,20:00:00,1.08479,1.08631,1.08479,1.08613
2023.04.11,00:00:00,1.08603,1.08789,1.08565,1.08776
2023.04.11,04:00:00,1.08777,1.08878,1.08670,1.08825
2023.04.11,08:00:00,1.08824,1.09102,1.08809,1.09069
2023.04.11,12:00:00,1.09069,1.09267,1.09021,1.09120
2023.04.11,16:00:00,1.09121,1.09281,1.08974,1.08988
2023.04.11,20:00:00,1.08988,1.09169,1.08961,1.09131
2023.04.12,00:00:00,1.09101,1.09277,1.09078,1.09253
2023.04.12,04:00:00,1.09253,1.09288,1.09165,1.09255
2023.04.12,08:00:00,1.09255,1.09372,1.09160,1.09237
2023.04.12,12:00:00,1.09234,1.09899,1.09197,1.09639
2023.04.12,16:00:00,1.09640,1.09999,1.09582,1.09962
2023.04.12,20:00:00,1.09961,1.10003,1.09864,1.09914
2023.04.13,00:00:00,1.09900,1.10051,1.09874,1.10021
2023.04.13,04:00:00,1.10022,1.10034,1.09838,1.09899
2023.04.13,08:00:00,1.09897,1.10251,1.09765,1.10147
2023.04.13,12:00:00,1.10147,1.10536,1.10083,1.10488
2023.04.13,16:00:00,1.10489,1.10677,1.10433,1.10556
2023.04.13,20:00:00,1.10558,1.10598,1.10439,1.10473
2023.04.14,00:00:00,1.10450,1.10590,1.10433,1.10545
2023.04.14,04:00:00,1.10545,1.10752,1.10531,1.10690
2023.04.14,08:00:00,1.10691,1.10758,1.10538,1.10590
2023.04.14,12:00:00,1.10590,1.10740,1.10185,1.10346
2023.04.14,16:00:00,1.10341,1.10364,1.09723,1.09778
2023.04.14,20:00:00,1.09778,1.09992,1.09753,1.09946
2023.04.17,00:00:00,1.09892,1.09945,1.09727,1.09727
2023.04.17,04:00:00,1.09731,1.09848,1.09617,1.09845
2023.04.17,08:00:00,1.09845,1.09998,1.09641,1.09649
2023.04.17,12:00:00,1.09649,1.09849,1.09515,1.09536
2023.04.17,16:00:00,1.09536,1.09570,1.09092,1.09118
2023.04.17,20:00:00,1.09118,1.09313,1.09117,1.09287
2023.04.18,00:00:00,1.09229,1.09291,1.09223,1.09252
2023.04.18,04:00:00,1.09252,1.09390,1.09234,1.09369
2023.04.18,08:00:00,1.09369,1.09828,1.09343,1.09812
2023.04.18,12:00:00,1.09812,1.09830,1.09545,1.09557
2023.04.18,16:00:00,1.09557,1.09711,1.09429,1.09702
2023.04.18,20:00:00,1.09703,1.09748,1.09672,1.09723
2023.04.19,00:00:00,1.09676,1.09829,1.09645,1.09827
2023.04.19,04:00:00,1.09826,1.09840,1.09649,1.09685
2023.04.19,08:00:00,1.09685,1.09724,1.09464,1.09553
2023.04.19,12:00:00,1.09552,1.09632,1.09173,1.09497
2023.04.19,16:00:00,1.09497,1.09793,1.09474,1.09656
2023.04.19,20:00:00,1.09657,1.09667,1.09516,1.09558
2023.04.20,00:00:00,1.09546,1.09591,1.09470,1.09567
2023.04.20,04:00:00,1.09566,1.09617,1.09495,1.09592
2023.04.20,08:00:00,1.09592,1.09784,1.09499,1.09713
2023.04.20,12:00:00,1.09714,1.09849,1.09334,1.09776
2023.04.20,16:00:00,1.09775,1.09898,1.09633,1.09672
2023.04.20,20:00:00,1.09672,1.09726,1.09563,1.09698
2023.04.21,00:00:00,1.09646,1.09724,1.09618,1.09702
2023.04.21,04:00:00,1.09702,1.09732,1.09586,1.09604
2023.04.21,08:00:00,1.09605,1.09721,1.09379,1.09595
2023.04.21,12:00:00,1.09596,1.09901,1.09489,1.09881
2023.04.21,16:00:00,1.09880,1.09938,1.09425,1.09791
2023.04.21,20:00:00,1.09791,1.09928,1.09721,1.09894
2023.04.24,00:00:00,1.09888,1.09961,1.09842,1.09948
2023.04.24,04:00:00,1.09949,1.09949,1.09796,1.09804
2023.04.24,08:00:00,1.09804,1.10095,1.09658,1.10085
2023.04.24,12:00:00,1.10085,1.10250,1.09990,1.10231
2023.04.24,16:00:00,1.10229,1.10369,1.10129,1.10339
2023.04.24,20:00:00,1.10340,1.10500,1.10335,1.10446
2023.04.25,00:00:00,1.10437,1.10666,1.10410,1.10592
2023.04.25,04:00:00,1.10592,1.10670,1.10507,1.10512
2023.04.25,08:00:00,1.10512,1.10564,1.10246,1.10396
2023.04.25,12:00:00,1.10397,1.10440,1.10095,1.10173
2023.04.25,16:00:00,1.10172,1.10187,1.09653,1.09680
2023.04.25,20:00:00,1.09680,1.09762,1.09641,1.09746
2023.04.26,00:00:00,1.09666,1.09804,1.09666,1.09782
2023.04.26,04:00:00,1.09783,1.09818,1.09683,1.09812
2023.04.26,08:00:00,1.09812,1.10430,1.09798,1.10418
2023.04.26,12:00:00,1.10419,1.10626,1.10312,1.10537
2023.04.26,16:00:00,1.10537,1.10955,1.10329,1.10410
2023.04.26,20:00:00,1.10410,1.10421,1.10323,1.10416
2023.04.27,00:00:00,1.10381,1.10475,1.10352,1.10458
2023.04.27,04:00:00,1.10456,1.10549,1.10390,1.10506
2023.04.27,08:00:00,1.10506,1.10634,1.10400,1.10529
2023.04.27,12:00:00,1.10529,1.10575,1.10006,1.10131
2023.04.27,16:00:00,1.10133,1.10268,1.09921,1.10086
2023.04.27,20:00:00,1.10086,1.10298,1.10054,1.10284
2023.04.28,00:00:00,1.10260,1.10395,1.10218,1.10346
2023.04.28,04:00:00,1.10346,1.10347,1.10081,1.10136
2023.04.28,08:00:00,1.10136,1.10364,1.09767,1.09913
2023.04.28,12:00:00,1.09913,1.09985,1.09623,1.09845
2023.04.28,16:00:00,1.09846,1.10449,1.09827,1.10308
2023.04.28,20:00:00,1.10308,1.10310,1.10120,1.10163
2023.05.01,00:00:00,1.10201,1.10219,1.10045,1.10055
2023.05.01,04:00:00,1.10055,1.10144,1.10007,1.10063
2023.05.01,08:00:00,1.10063,1.10089,1.09914,1.09921
2023.05.01,12:00:00,1.09922,1.10338,1.09883,1.10329
2023.05.01,16:00:00,1.10329,1.10356,1.09643,1.09675
2023.05.01,20:00:00,1.09675,1.09762,1.09653,1.09759
2023.05.02,00:00:00,1.09730,1.09791,1.09672,1.09789
2023.05.02,04:00:00,1.09788,1.09944,1.09785,1.09846
2023.05.02,08:00:00,1.09846,1.10066,1.09599,1.09717
2023.05.02,12:00:00,1.09730,1.09818,1.09481,1.09552
2023.05.02,16:00:00,1.09553,1.10031,1.09421,1.09998
2023.05.02,20:00:00,1.09998,1.10079,1.09946,1.09993
2023.05.03,00:00:00,1.09983,1.10206,1.09979,1.10173
2023.05.03,04:00:00,1.10174,1.10299,1.10129,1.10217
2023.05.03,08:00:00,1.10217,1.10468,1.10142,1.10396
2023.05.03,12:00:00,1.10394,1.10469,1.10216,1.10384
2023.05.03,16:00:00,1.10386,1.10593,1.10288,1.10469
2023.05.03,20:00:00,1.10469,1.10916,1.10373,1.10600
2023.05.04,00:00:00,1.10588,1.10873,1.10568,1.10758
2023.05.04,04:00:00,1.10758,1.10877,1.10713,1.10814
2023.05.04,08:00:00,1.10814,1.10917,1.10370,1.10402
2023.05.04,12:00:00,1.10406,1.10837,1.10012,1.10093
2023.05.04,16:00:00,1.10093,1.10554,1.09861,1.10247
2023.05.04,20:00:00,1.10246,1.10315,1.10112,1.10138
2023.05.05,00:00:00,1.10106,1.10296,1.10087,1.10250
2023.05.05,04:00:00,1.10250,1.10449,1.10250,1.10417
2023.05.05,08:00:00,1.10417,1.10478,1.10240,1.10282
2023.05.05,12:00:00,1.10282,1.10319,1.09666,1.09759
2023.05.05,16:00:00,1.09762,1.10366,1.09761,1.10321
2023.05.05,20:00:00,1.10321,1.10346,1.10095,1.10182
2023.05.08,00:00:00,1.10200,1.10253,1.10142,1.10242
2023.05.08,04:00:00,1.10243,1.10442,1.10187,1.10435
2023.05.08,08:00:00,1.10435,1.10537,1.10358,1.10361
2023.05.08,12:00:00,1.10365,1.10515,1.10229,1.10370
2023.05.08,16:00:00,1.10370,1.10443,1.10116,1.10271
2023.05.08,20:00:00,1.10271,1.10292,1.10001,1.10043
2023.05.09,00:00:00,1.09995,1.10052,1.09850,1.09898
2023.05.09,04:00:00,1.09898,1.09954,1.09850,1.09888
2023.05.09,08:00:00,1.09886,1.10007,1.09727,1.09788
2023.05.09,12:00:00,1.09788,1.09844,1.09498,1.09499
2023.05.09,16:00:00,1.09500,1.09644,1.09410,1.09552
2023.05.09,20:00:00,1.09552,1.09724,1.09543,1.09604
2023.05.10,00:00:00,1.09611,1.09721,1.09450,1.09691
2023.05.10,04:00:00,1.09692,1.09773,1.09682,1.09721
2023.05.10,08:00:00,1.09721,1.09825,1.09500,1.09520
2023.05.10,12:00:00,1.09517,1.10057,1.09416,1.10007
2023.05.10,16:00:00,1.10006,1.10069,1.09641,1.09703
2023.05.10,20:00:00,1.09703,1.09848,1.09616,1.09830
2023.05.11,00:00:00,1.09801,1.09931,1.09789,1.09927
2023.05.11,04:00:00,1.09927,1.09981,1.09696,1.09753
2023.05.11,08:00:00,1.09753,1.09823,1.09181,1.09284
2023.05.11,12:00:00,1.09285,1.09479,1.09179,1.09328
2023.05.11,16:00:00,1.09328,1.09332,1.09001,1.09251
2023.05.11,20:00:00,1.09252,1.09257,1.09107,1.09165
2023.05.12,00:00:00,1.09172,1.09215,1.09115,1.09214
2023.05.12,04:00:00,1.09214,1.09268,1.09150,1.09261
2023.05.12,08:00:00,1.09262,1.09355,1.09045,1.09134
2023.05.12,12:00:00,1.09135,1.09173,1.08813,1.08869
2023.05.12,16:00:00,1.08868,1.08974,1.08485,1.08518
2023.05.12,20:00:00,1.08516,1.08568,1.08478,1.08498
2023.05.15,00:00:00,1.08528,1.08556,1.08454,1.08530
2023.05.15,04:00:00,1.08530,1.08643,1.08523,1.08630
2023.05.15,08:00:00,1.08630,1.08801,1.08600,1.08685
2023.05.15,12:00:00,1.08685,1.08908,1.08555,1.08790
2023.05.15,16:00:00,1.08789,1.08819,1.08639,1.08788
2023.05.15,20:00:00,1.08788,1.08788,1.08728,1.08741
2023.05.16,00:00:00,1.08736,1.08820,1.08730,1.08818
2023.05.16,04:00:00,1.08818,1.08846,1.08683,1.08830
2023.05.16,08:00:00,1.08831,1.08978,1.08629,1.08910
2023.05.16,12:00:00,1.08913,1.09046,1.08681,1.08816
2023.05.16,16:00:00,1.08816,1.08891,1.08549,1.08668
2023.05.16,20:00:00,1.08671,1.08711,1.08581,1.08616
2023.05.17,00:00:00,1.08608,1.08718,1.08602,1.08705
2023.05.17,04:00:00,1.08705,1.08736,1.08622,1.08647
2023.05.17,08:00:00,1.08647,1.08652,1.08271,1.08290
2023.05.17,12:00:00,1.08287,1.08415,1.08138,1.08239
2023.05.17,16:00:00,1.08239,1.08453,1.08102,1.08418
2023.05.17,20:00:00,1.08419,1.08491,1.08364,1.08381
2023.05.18,00:00:00,1.08382,1.08452,1.08348,1.08422
2023.05.18,04:00:00,1.08422,1.08480,1.08327,1.08330
2023.05.18,08:00:00,1.08331,1.08358,1.08092,1.08165
2023.05.18,12:00:00,1.08166,1.08199,1.07852,1.07900
2023.05.18,16:00:00,1.07901,1.07950,1.07627,1.07631
2023.05.18,20:00:00,1.07630,1.07748,1.07625,1.07711
2023.05.19,00:00:00,1.07675,1.07801,1.07673,1.07739
2023.05.19,04:00:00,1.07738,1.07759,1.07599,1.07636
2023.05.19,08:00:00,1.07636,1.07945,1.07615,1.07882
2023.05.19,12:00:00,1.07881,1.08235,1.07876,1.08059
2023.05.19,16:00:00,1.08057,1.08266,1.07822,1.08208
2023.05.19,20:00:00,1.08208,1.08287,1.07977,1.08048
2023.05.22,00:00:00,1.08047,1.08249,1.08045,1.08235
2023.05.22,04:00:00,1.08236,1.08299,1.08178,1.08185
2023.05.22,08:00:00,1.08186,1.08241,1.07956,1.08104
2023.05.22,12:00:00,1.08103,1.08313,1.08082,1.08192
2023.05.22,16:00:00,1.08193,1.08243,1.07962,1.08098
2023.05.22,20:00:00,1.08098,1.08216,1.08081,1.08131
2023.05.23,00:00:00,1.08139,1.08205,1.08065,1.08116
2023.05.23,04:00:00,1.08116,1.08119,1.08027,1.08103
2023.05.23,08:00:00,1.08103,1.08129,1.07848,1.08032
2023.05.23,12:00:00,1.08032,1.08037,1.07632,1.07637
2023.05.23,16:00:00,1.07638,1.07955,1.07602,1.07668
2023.05.23,20:00:00,1.07668,1.07808,1.07642,1.07709
2023.05.24,00:00:00,1.07699,1.07751,1.07673,1.07725
2023.05.24,04:00:00,1.07725,1.07823,1.07677,1.07800
2023.05.24,08:00:00,1.07800,1.07948,1.07703,1.07776
2023.05.24,12:00:00,1.07776,1.08014,1.07481,1.07894
2023.05.24,16:00:00,1.07894,1.07940,1.07496,1.07559
2023.05.24,20:00:00,1.07560,1.07658,1.07493,1.07505
2023.05.25,00:00:00,1.07512,1.07566,1.07422,1.07505
2023.05.25,04:00:00,1.07503,1.07535,1.07329,1.07342
2023.05.25,08:00:00,1.07342,1.07439,1.07140,1.07229
2023.05.25,12:00:00,1.07228,1.07403,1.07147,1.07183
